record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_illoc_phas	edu_main_acc	edu_words_num	sDifference	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	N	N-mGe378	Conversation	328190	329500	1310	Bh-dif	Pointing, Pragmatic	S R	Lt S Overlap	0,71293	N-vE193	no	327671	330036	2365	Period	F	6	519	D	A	D	A	D	A	D	A
4	N	N-mGe379	Conversation	349940	350320	380	Lt	Depictive	P S		0,50575	N-vE204	no	349670	350160	490	Quest	RL	1	270	D	D	D	D	D	D	D	S
4	N	N-mGe380	Conversation	350320	351300	980	Lt	Depictive	P S R	R Rebound	0,68588	N-vE205	no	350160	350915	755	Period	F	3	160	D	D	D	D	D	D	S	D
4	N	N-mGe381	Conversation	352810	353820	1010	Lt	Beat, Pragmatic	P S	Multi-S	0,78206	N-vE210	no	353140	353869	729	Comma	R	2	-330	A	A	A	S	A	S	A	S
4	N	N-mGe382	Conversation	353820	354230	410	Lt	Beat, Pragmatic	P S	Repeat	0,1466	N-vE211	no	354090	355590	1500	Period	F	4	-270	A	A	A	A	A	A	A	A
4	N	N-mGe383	Conversation	354230	354450	220	Lt	Beat, Pragmatic	P-S	Repeat	0,25581	N-vE211	no	354090	355590	1500	Period	F	4	140	D	A	D	A	D	A	S	A
4	N	N-mGe384	Conversation	354450	354900	450	Lt	Other, Pragmatic	S	S Rebound, Repeat	0,46154	N-vE211	no	354090	355590	1500	Period	F	4	360	D	A	D	A	D	A	D	A
4	N	N-mGe385	Conversation	354900	355810	910	Lt	Beat, Pragmatic	P S	Multi-S, Repeat	0,57261	N-vE211	no	354090	355590	1500	Period	F	4	810	D	D	D	D	D	D	D	D
4	N	N-mGe386	Conversation	355810	356230	420	Lt	Beat, Pragmatic	P S		0,46154	N-vE212	no	355590	356990	1400	Comma	F, R	5	220	D	A	D	A	D	A	D	A
4	N	N-mGe387	Conversation	356230	356480	250	Lt	Beat, Pragmatic	P S	Repeat	0,30303	N-vE212	no	355590	356990	1400	Comma	F, R	5	640	D	A	D	A	D	A	D	A
4	N	N-mGe388	Conversation	356480	356780	300	Lt	Other, Pragmatic	P S		0,35294	N-vE212	no	355590	356990	1400	Comma	F, R	5	890	D	A	D	A	D	A	D	A
4	N	N-mGe389	Conversation	356780	357140	360	Lt	Other, Pragmatic	P-S	S Rebound	0,34483	N-vE213	no	356990	357500	510	Fst		1	-210	A	A	A	A	A	A	A	A
4	N	N-mGe390	Conversation	357140	358080	940	Lt	Beat	P S R	R Rebound	0,49655	N-vE213	no	356990	357500	510	Fst		1	150	D	D	D	D	D	D	S	D
4	N	N-mGe391	Conversation	365960	366950	990	Lt	Pointing	P S	Multi-S	0,6501	N-vE216	no	366466	366965	499	Exclam	F	1	-506	A	A	A	S	A	S	A	S
4	N	N-mGe392	Conversation	366950	367760	810	Lt	Pointing	P S	Multi-Rebound	0,92982	N-vE217	no	366965	367865	900	Split		2	-15	A	A	S	A	S	A	S	S
4	N	N-mGe393	Conversation	367760	368650	890	Lt	Pointing	P S	Multi-Rebound, Repeat	0,90751	N-vE218	no	367865	368705	840	Comma	R	3	-105	A	A	A	A	A	S	S	S
4	N	N-mGe394	Conversation	368650	369950	1300	Lt	Depictive	P-S R	Rebound	0,88612	N-vE219	no	368705	370215	1510	Period	F	5	-55	A	A	A	A	S	A	S	A
4	N	N-mGe395	Conversation	391700	392400	700	Lt	Pointing, Pragmatic	P S		0,52659	N-vE226	no	391900	393099	1199	Period	F	2	-200	A	A	A	A	A	A	S	A
4	N	N-mGe396	Conversation	392400	393220	820	Lt	Other, Pragmatic	P-S R	S Rebound	0,69242	N-vE226	no	391900	393099	1199	Period	F	2	500	D	D	D	D	D	D	D	S
4	N	N-mGe397	Conversation	416350	417190	840	Lt	Depictive, Pragmatic	P S		0,69918	N-vE230	no	416595	417457	862	Exclam	RF	2	-245	A	A	A	A	A	A	A	A
4	N	N-mGe398	Conversation	417190	417880	690	Lt	Pointing, Pragmatic	P S		0,47026	N-vE231	no	417457	418566	1109	Comma	F, R	4	-267	A	A	A	A	A	A	A	A
4	N	N-mGe399	Conversation	417880	418440	560	Lt	Depictive	P S		0,67106	N-vE231	no	417457	418566	1109	Comma	F, R	4	423	D	A	D	A	D	A	D	S
4	N	N-mGe400	Conversation	418440	421640	3200	Lt	Depictive	P S H R	S Rebound, R Rebound	0,46963	N-vE232	no	418566	419548	982	Interrupt		1	-126	A	D	A	D	A	D	S	D
4	N	N-mGe401	Conversation	445300	446210	910	Lt	Pointing, Pragmatic	P S		0,55649	N-vE238	no	445385	447440	2055	Comma	F, R	6	-85	A	A	A	A	S	A	S	A
4	N	N-mGe402	Conversation	446210	446650	440	Lt	Pointing, Pragmatic	P S	Repeat	0,35271	N-vE238	no	445385	447440	2055	Comma	F, R	6	825	D	A	D	A	D	A	D	A
4	N	N-mGe403	Conversation	446650	446920	270	Lt	Pointing, Pragmatic	S	Repeat	0,23226	N-vE238	no	445385	447440	2055	Comma	F, R	6	1265	D	A	D	A	D	A	D	A
4	N	N-mGe404	Conversation	446920	447820	900	Lt	Other, Pragmatic	S R		0,51247	N-vE239	no	447440	448023	583	Period	F	2	-520	A	A	A	A	A	A	A	A
4	N	N-mGe405	Conversation	461100	463790	2690	Lt	Depictive	P S R		0,48605	N-vE244	yes	460968	462006	1038	Comma, Fst	R	2	132	D	D	D	D	D	D	S	D
4	N	N-mGe406	Conversation	502310	502590	280	Lt	Beat	S		0,47482	N-vE251	no	502359	503052	693	Comma	F	2	-49	A	A	S	A	S	A	S	A
4	N	N-mGe407	Conversation	502590	503000	410	Lt	Beat	P-S	S Rebound	0,74343	N-vE251	no	502359	503052	693	Comma	F	2	231	D	A	D	A	D	S	D	S
4	N	N-mGe408	Conversation	503000	503640	640	Lt	Beat	S		0,94215	N-vE252	no	503052	503622	570	Period	F	2	-52	A	D	A	S	S	S	S	S
4	N	N-mGe409	Conversation	503640	504000	360	Lt	Beat	P S		0,52555	N-vE253	no	503622	504632	1010	Comma	R	3	18	D	A	S	A	S	A	S	A
4	N	N-mGe410	Conversation	504000	504610	610	Lt	Pointing, Pragmatic	P S	S Rebound	0,75309	N-vE253	no	503622	504632	1010	Comma	R	3	378	D	A	D	S	D	S	D	S
4	N	N-mGe411	Conversation	504610	505150	540	Lt	Pointing, Pragmatic	P S	Repeat	0,46457	N-vE254	no	504632	506322	1690	Comma	R	6	-22	A	A	S	A	S	A	S	A
4	N	N-mGe412	Conversation	505150	505850	700	Lt	Pointing, Pragmatic	P-S	Repeat	0,58577	N-vE254	no	504632	506322	1690	Comma	R	6	518	D	A	D	A	D	A	D	A
4	N	N-mGe413	Conversation	505850	506390	540	Lt	Pointing, Pragmatic	S	Repeat	0,42332	N-vE254	no	504632	506322	1690	Comma	R	6	1218	D	D	D	D	D	S	D	S
4	N	N-mGe414	Conversation	506390	506560	170	Lt	Beat	S		0,29565	N-vE255	no	506322	507302	980	Comma	L	3	68	D	A	D	A	S	A	S	A
4	N	N-mGe415	Conversation	506560	507520	960	Lt	Depictive, Pragmatic	S H R		0,76495	N-vE255	no	506322	507302	980	Comma	L	3	238	D	D	D	D	D	D	D	D
4	N	N-mGe416	Conversation	507520	508460	940	Lt	Other, Pragmatic	P-S R		0,02894	N-vE256	no	507302	507537	235	Period	L	1	218	D	D	D	D	D	D	D	D
4	N	N-mGe417	Conversation	515470	517060	1590	Lt	Depictive	P S R	R Rebound	0,4518	N-vE257	no	515897	516361	464	Period	fL	1	-427	A	D	A	D	A	D	A	D
4	N	N-mGe418	Conversation	522190	523440	1250	Lt	Depictive	P S	Multi-S	0,41667	N-vE259	yes	519467	524217	4750	Dots-f	L	7	2723	D	A	D	A	D	A	D	A
4	N	N-mGe419	Conversation	523440	524310	870	Lt	Depictive	S R	R Rebound, Repeat	0,27651	N-vE259	yes	519467	524217	4750	Dots-f	L	7	3973	D	D	D	D	D	S	D	S
4	N	N-mGe420	Conversation	536460	537950	1490	Lt	Depictive	P S	Rebound	0,72814	N-vE262	yes	536963	538184	1221	Comma	Fr	4	-503	A	A	A	A	A	A	A	A
4	N	N-mGe421	Conversation	537950	538510	560	Lt	Depictive	S		0,652	N-vE263	no	538184	538624	440	Interrupt		2	-234	A	A	A	A	A	A	A	S
4	N	N-mGe422	Conversation	538510	539650	1140	Lt	Depictive	S H		0,1443	N-vE263	no	538184	538624	440	Interrupt		2	326	D	D	D	D	D	D	D	D
4	N	N-mGe423	Conversation	539650	540690	1040	Lt	Pointing, Pragmatic	P-S	S Rebound	0,8438	N-vE264	no	539780	540539	759	Comma	RL	2	-130	A	D	A	D	A	D	S	S
4	N	N-mGe424	Conversation	540690	541030	340	Lt	Other, Pragmatic	S	Repeat	0,38702	N-vE265	no	540539	541956	1417	Comma	R	7	151	D	A	D	A	D	A	S	A
4	N	N-mGe425	Conversation	541030	541750	720	Lt	Depictive	P-S		0,67384	N-vE265	yes	540539	541956	1417	Comma	R	7	491	D	A	D	A	D	A	D	A
4	N	N-mGe426	Conversation	541750	542730	980	Lt	Depictive	P S R	R Rebound	0,4941	N-vE266	no	541956	544109	2153	Period	F	6	-206	A	A	A	A	A	A	A	A
4	N	N-mGe427	Conversation	542730	545870	3140	Bh-sym	Depictive	P S H R		0,52107	N-vE266	yes	541956	544109	2153	Period	F	6	774	D	D	D	D	D	D	D	D
4	N	N-mGe428	Conversation	545870	546780	910	Bh-dif	Pointing	P S R		0,81346	N-vE268	no	546067	546910	843	Period	F	2	-197	A	A	A	A	A	A	S	S
4	N	N-mGe429	Conversation	546780	547490	710	Bh-sym	Depictive	P S R		0,16742	N-vE268	no	546067	546910	843	Period	F	2	713	D	D	D	D	D	D	D	D
4	N	N-mGe430	Conversation	556860	557340	480	Bh-sym	Depictive	P S		0,45176	N-vE271	no	556845	558490	1645	Comma	F, R	8	15	D	A	S	A	S	A	S	A
4	N	N-mGe431	Conversation	557340	558270	930	Bh-sym	Depictive	P S H R	Repeat	0,72233	N-vE271	no	556845	558490	1645	Comma	F, R	8	495	D	A	D	A	D	A	D	A
4	N	N-mGe432	Conversation	563420	565300	1880	Rt	Other, Pragmatic	P-S R		0,91022	N-vE274	no	563376	565027	1651	Comma	F	5	44	D	D	S	D	S	D	S	D
4	N	N-mGe433	Conversation	571820	575570	3750	Bh-sym	Depictive	P S H R	S Rebound	0,43391	N-vE277	yes	572811	573850	1039	Period	F	3	-991	A	D	A	D	A	D	A	D
4	N	N-mGe434	Conversation	576300	577710	1410	Bh-sym	Depictive	P S		0,76955	N-vE278	yes	576790	577771	981	Comma	RF, R	4	-490	A	A	A	A	A	S	A	S
4	N	N-mGe435	Conversation	577710	578710	1000	Bh-sym	Depictive	P S H	S Rebound, Repeat	0,90351	N-vE279	yes	577771	578595	824	Comma, Interrupt	R	4	-61	A	D	A	D	S	D	S	S
4	N	N-mGe436	Conversation	578710	579280	570	Bh-sym	Depictive	P S		0,92453	N-vE281	no	578727	579217	490	Comma	R	1	-17	A	D	S	D	S	S	S	S
4	N	N-mGe437	Conversation	579280	579540	260	Bh-sym	Depictive	P-S		0,3869	N-vE282	yes	579217	580301	1084	Comma	F	4	63	D	A	D	A	S	A	S	A
4	N	N-mGe438	Conversation	579540	579990	450	Bh-dif	Depictive	P S		0,5867	N-vE282	yes	579217	580301	1084	Comma	F	4	323	D	A	D	A	D	A	D	A
4	N	N-mGe439	Conversation	579990	581110	1120	Bh-sym	Depictive	P S R	R Rebound	0,7458	N-vE283	yes	580301	580967	666	Tilde		1	-311	A	D	A	D	A	D	A	S
4	N	N-mGe440	Conversation	588530	589060	530	Lt	Beat	P S-R		0,58242	N-vE284	no	588318	589608	1290	Period	F	5	212	D	A	D	A	D	A	D	A
4	N	N-mGe441	Conversation	598180	599460	1280	Rt	Other, Pragmatic	P-S R	R Rebound	0,72552	N-vE290	no	598002	599010	1008	Exclam	L	3	178	D	D	D	D	D	D	S	D
4	N	N-mGe442	Conversation	610410	610960	550	Rt	Depictive, Pragmatic	P S		0,3394	N-vE295	no	609716	612407	2691	Comma	F, R	11	694	D	A	D	A	D	A	D	A
4	N	N-mGe443	Conversation	610960	611210	250	Rt	Beat, Pragmatic	S	Repeat	0,17001	N-vE295	no	609716	612407	2691	Comma	F, R	11	1244	D	A	D	A	D	A	D	A
4	N	N-mGe444	Conversation	611210	611440	230	Rt	Beat, Pragmatic	S	Repeat	0,15748	N-vE295	no	609716	612407	2691	Comma	F, R	11	1494	D	A	D	A	D	A	D	A
4	N	N-mGe445	Conversation	611440	612520	1080	Rt	Beat, Pragmatic	S R	Long R, Repeat	0,51286	N-vE295	no	609716	612407	2691	Comma	F, R	11	1724	D	D	D	D	D	D	D	S
4	N	N-mGe446	Conversation	612660	613730	1070	Rt	Other, Pragmatic	P S R		0,56707	N-vE296	no	612857	614866	2009	Comma	R	3	-197	A	A	A	A	A	A	S	A
4	N	N-mGe447	Conversation	614020	614730	710	Rt	Depictive	P S-R		0,52225	N-vE296	no	612857	614866	2009	Comma	R	3	1163	D	A	D	A	D	A	D	S
4	N	N-mGe448	Conversation	614880	615660	780	Rt	Pointing, Pragmatic	P S	Lt P Overlap	0,55675	N-vE297	no	614866	616888	2022	Dots-nf	R	8	14	D	A	S	A	S	A	S	A
4	N	N-mGe449	Conversation	615660	616030	370	Bh-sym	Depictive, Pragmatic	P S		0,30936	N-vE297	no	614866	616888	2022	Dots-nf	R	8	794	D	A	D	A	D	A	D	A
4	N	N-mGe450	Conversation	616030	617890	1860	Bh-sym	Depictive, Pragmatic	P S R	Long R	0,44204	N-vE297	no	614866	616888	2022	Dots-nf	R	8	1164	D	D	D	D	D	D	D	D
4	N	N-mGe451	Conversation	756530	757620	1090	Bh-dif	Other, Pragmatic	P S		0,68151	N-vE320	no	756870	757981	1111	Period	L	3	-340	A	A	A	A	A	A	A	A
4	N	N-mGe452	Conversation	757620	758410	790	Bh-dif	Other, Pragmatic	S R	Rebound	0,3798	N-vE320	no	756870	757981	1111	Period	L	3	750	D	D	D	D	D	D	D	D
4	N	N-mGe453	Conversation	770060	770520	460	Bh-sym	Other, Pragmatic	P S		0,31259	N-vE326	no	770108	772284	2176	Comma	F	6	-48	A	A	S	A	S	A	S	A
4	N	N-mGe454	Conversation	770520	770960	440	Bh-sym	Other, Pragmatic	P S		0,33639	N-vE326	no	770108	772284	2176	Comma	F	6	412	D	A	D	A	D	A	D	A
4	N	N-mGe455	Conversation	770960	771220	260	Bh-sym	Beat, Pragmatic	S H		0,21346	N-vE326	no	770108	772284	2176	Comma	F	6	852	D	A	D	A	D	A	D	A
4	N	N-mGe456	Conversation	771220	771850	630	Lt	Beat, Pragmatic	P S	Rt H Overlap	0,44904	N-vE326	no	770108	772284	2176	Comma	F	6	1112	D	A	D	A	D	A	D	A
4	N	N-mGe457	Conversation	771850	772260	410	Bh-dif	Other, Pragmatic	S	Repeat	0,31709	N-vE326	no	770108	772284	2176	Comma	F	6	1742	D	A	D	S	D	S	D	S
4	N	N-mGe458	Conversation	772260	772580	320	Bh-sym	Other, Pragmatic	P S		0,42899	N-vE327	no	772284	773344	1060	Period	F	3	-24	A	A	S	A	S	A	S	A
4	N	N-mGe459	Conversation	772580	773290	710	Bh-sym	Other, Pragmatic	P S		0,80226	N-vE327	no	772284	773344	1060	Period	F	3	296	D	A	D	A	D	S	D	S
4	N	N-mGe460	Conversation	773290	773600	310	Bh-sym	Other, Pragmatic	S	Repeat	0,39294	N-vE328	no	773344	774337	993	Dots-f	R	3	-54	A	A	A	A	S	A	S	A
4	N	N-mGe461	Conversation	773600	775930	2330	Bh-dif	Other, Pragmatic	S R		0,44358	N-vE328	no	773344	774337	993	Dots-f	R	3	256	D	D	D	D	D	D	D	D
4	N	N-mGe462	Conversation	803570	804500	930	Lt	Depictive	P S		0,59931	N-vE331	yes	803631	805601	1970	Dots-nf, Interrupt	RL	4	-61	A	A	A	A	S	A	S	A
4	N	N-mGe463	Conversation	804500	805580	1080	Lt	Depictive	P S R		0,7082	N-vE331	yes	803631	805601	1970	Dots-nf, Interrupt	RL	4	869	D	A	D	S	D	S	D	S
4	N	N-mGe464	Conversation	805580	806020	440	Rt	Depictive, Pragmatic	P S	Lt P Overlap	0,78685	N-vE332	no	805601	806226	625	Comma	F	3	-21	A	A	S	A	S	A	S	A
4	N	N-mGe465	Conversation	806020	806180	160	Lt	Depictive, Pragmatic	P S	Rt S Overlap, Rt P Overlap	0,40764	N-vE332	no	805601	806226	625	Comma	F	3	419	D	A	D	S	D	S	D	S
4	N	N-mGe466	Conversation	806180	806680	500	Bh-dif	Depictive	P S		0,70333	N-vE333	yes	806226	807017	791	Comma	R	3	-46	A	A	S	A	S	A	S	A
4	N	N-mGe467	Conversation	806680	807070	390	Bh-dif	Beat, Pragmatic	P-S	Lt P Overlap	0,5707	N-vE333	no	806226	807017	791	Comma	R	3	454	D	D	D	D	D	S	D	S
4	N	N-mGe468	Conversation	807070	807490	420	Bh-dif	Depictive, Pragmatic	P S		0,58496	N-vE334	yes	807017	808033	1016	Comma	F	3	53	D	A	D	A	S	A	S	A
4	N	N-mGe469	Conversation	807490	807750	260	Bh-dif	Depictive, Pragmatic	S	Repeat	0,40752	N-vE334	yes	807017	808033	1016	Comma	F	3	473	D	A	D	A	D	A	D	A
4	N	N-mGe470	Conversation	807750	808360	610	Bh-dif	Depictive	P S		0,35294	N-vE335	no	808033	809276	1243	Period	Lr	3	-283	A	A	A	A	A	A	A	A
4	N	N-mGe471	Conversation	808360	809240	880	Bh-sym	Depictive	P S R	Long R	0,82902	N-vE335	no	808033	809276	1243	Period	Lr	3	327	D	A	D	S	D	S	D	S
4	N	N-mGe472	Conversation	811110	812370	1260	Rt	Depictive	P S		0,87047	N-vE337	yes	811016	812651	1635	Dots-nf	Rl	4	94	D	A	D	A	S	A	S	A
4	N	N-mGe473	Conversation	812370	813780	1410	Rt	Depictive	S R		0,79177	N-vE338	yes	812651	813575	924	Comma, Tilde	Fl	1	-281	A	D	A	D	A	D	A	D
4	N	N-mGe474	Conversation	841750	842700	950	Rt	Other, Pragmatic	P S		0,69516	N-vE343	no	841781	843475	1694	Comma	F	6	-31	A	A	S	A	S	A	S	A
4	N	N-mGe475	Conversation	842700	843320	620	Rt	Other, Pragmatic	P S	Multi-S, Repeat	0,53587	N-vE343	no	841781	843475	1694	Comma	F	6	919	D	A	D	A	D	A	D	S
4	N	N-mGe476	Conversation	843320	843650	330	Rt	Beat	P S	Repeat	0,29412	N-vE344	no	843475	844335	860	Comma	R	2	-155	A	A	A	A	A	A	S	A
4	N	N-mGe477	Conversation	844380	846760	2380	Bh-sym	Depictive	P S R	Long R	0,85473	N-vE345	yes	844335	847524	3189	Period	F	8	45	D	A	S	A	S	A	S	A
4	N	N-mGe478	Conversation	852120	853160	1040	Lt	Depictive	P S		0,90868	N-vE348	no	852145	853339	1194	Comma	RF	4	-25	A	A	S	A	S	A	S	S
4	N	N-mGe479	Conversation	853160	853660	500	Lt	Other, Pragmatic	P S		0,78007	N-vE349	no	853339	853662	323	Comma	FL	1	-179	A	A	A	S	A	S	S	S
4	N	N-mGe480	Conversation	853660	854570	910	Lt	Other, Pragmatic	P S		0,20945	N-vE350	no	854315	855840	1525	Period	F	6	-655	A	A	A	A	A	A	A	A
4	N	N-mGe481	Conversation	854570	854810	240	Lt	Other, Pragmatic	S	Repeat	0,27195	N-vE350	no	854315	855840	1525	Period	F	6	255	D	A	D	A	D	A	D	A
4	N	N-mGe482	Conversation	854810	855900	1090	Lt	Pointing, Pragmatic	S R	R Rebound, Long R	0,78776	N-vE350	no	854315	855840	1525	Period	F	6	495	D	D	D	D	D	S	D	S
4	N	N-mGe483	Conversation	896350	897280	930	Lt	Other, Pragmatic	P S		0,43697	N-vE357	no	896799	897059	260	Period	F	1	-449	A	D	A	D	A	D	A	D
4	N	N-mGe484	Conversation	897280	898640	1360	Lt	Pointing	P S R	R Rebound			no															
4	N	N-mGe485	Conversation	968860	969850	990	Bh-sym	Depictive	P S		0,27888	N-vE372	yes	967906	969175	1269	Comma	FL	1	954	D	D	D	D	D	D	D	D
4	N	N-mGe486	Conversation	969850	970460	610	Bh-sym	Depictive, Pragmatic	P S	Lt P S Overlap	0,65388	N-vE373	no	969688	970225	537	Split		1	162	D	D	D	D	D	D	S	D
4	N	N-mGe487	Conversation	970460	970710	250	Lt	Depictive, Pragmatic	P S	Rt S overlap, Rt P Overlap	0,59809	N-vE374	no	970225	970811	586	Comma	FL	2	235	D	A	D	A	D	A	D	S
4	N	N-mGe488	Conversation	970710	971120	410	Lt	Depictive	S H	Rt P Overlap, S Rebound	0,20281	N-vE374	no	970225	970811	586	Comma	FL	2	485	D	D	D	D	D	D	D	D
4	N	N-mGe489	Conversation	971120	971610	490	Rt	Other, Pragmatic	P S	Lt S H Overlap, Lt P Overlap	0,70416	N-vE375	no	971178	971915	737	Dots-nf	L	1	-58	A	A	A	A	S	A	S	A
4	N	N-mGe490	Conversation	971610	971800	190	Lt	Depictive, Pragmatic	P S	Rt P S Overlap	0,40992	N-vE375	no	971178	971915	737	Dots-nf	L	1	432	D	A	D	A	D	A	D	S
4	N	N-mGe491	Conversation	971800	972790	990	Bh-id	Other, Pragmatic	P S R	Lt S Overlap	0,13318	N-vE375	no	971178	971915	737	Dots-nf	L	1	622	D	D	D	D	D	D	D	D
4	N	N-mGe492	Conversation	972790	973900	1110	Rt	Other, Pragmatic	P-S R		0,51833	N-vE376	no	973299	974508	1209	Dots-nf	RL	2	-509	A	A	A	A	A	A	A	A
4	N	N-mGe493	Conversation	998730	999550	820	Lt	Pointing	P S		0,94872	N-vE380	no	998743	999483	740	Comma	R	3	-13	A	D	S	D	S	S	S	S
4	N	N-mGe494	Conversation	999550	1000410	860	Lt	Depictive	P S R	R Rebound	0,95344	N-vE381	no	999483	1000430	944	Period	Fr	2	67	D	A	D	S	S	S	S	S
4	N	N-mGe495	Conversation	1003770	1004660	890	Lt	Other, Pragmatic	S		0,7283	N-vE382	no	1003880	1005120	1241	Period	F	4	-114	A	A	A	A	A	A	S	A
4	N	N-mGe496	Conversation	1004660	1005000	340	Lt	Other, Pragmatic	P S	S Rebound, Repeat	0,43011	N-vE382	no	1003880	1005120	1241	Period	F	4	776	D	A	D	A	D	A	D	S
4	N	N-mGe497	Conversation	1005000	1005510	510	Lt	Other, Pragmatic	P S	Multi-S, Repeat	0,14278	N-vE382	no	1003880	1005120	1241	Period	F	4	1116	D	D	D	D	D	D	D	D
4	N	N-mGe498	Conversation	1005510	1005860	350	Lt	Other, Pragmatic	S				no															
4	N	N-mGe499	Conversation	1005860	1007110	1250	Lt	Other, Pragmatic	S R	Repeat, Long R			no															
4	N	N-mGe500	Conversation	1061690	1063340	1650	Bh-sym	Depictive	P S	R Rebound	0,88809	N-vE383	yes	1061330	1063290	1960	Comma, Tilde	F, R	5	357	D	D	D	S	D	S	D	S
4	N	N-mGe501	Conversation	1078960	1080160	1200	Bh-sym	Other, Pragmatic	P-S R				no															
4	N	N-mGe502	Changeover	1091810	1092360	550	Lt	Other, Pragmatic	P S		0,6863	N-vE384	no	1091860	1092770	910	Comma	R	4	-49	A	A	S	A	S	A	S	A
4	R	R-mGe001	Conversation	325720	326250	530	Rt	Beat	P S		0,60511	R-vE006	no	325729	326921	1192	Semi-St	F	3	-9	A	A	S	A	S	A	S	A
4	R	R-mGe002	Conversation	326250	327110	860	Rt	Beat	P S R	Repeat	0,654	R-vE006	no	325729	326921	1192	Semi-St	F	3	521	D	D	D	D	D	D	D	S
4	R	R-mGe003	Conversation	386070	386650	580	Bh-dif	Depictive, Pragmatic	P S	Lt P Overlap	0,27659	R-vE017	no	385022	388636	3614	Quest	R, F	8	1048	D	A	D	A	D	A	D	A
4	R	R-mGe004	Conversation	386650	386970	320	Bh-sym	Depictive, Pragmatic	P S	Lt P Overlap	0,16268	R-vE017	no	385022	388636	3614	Quest	R, F	8	1628	D	A	D	A	D	A	D	A
4	R	R-mGe005	Conversation	386970	387390	420	Bh-sym	Depictive, Pragmatic	P S		0,20823	R-vE017	yes	385022	388636	3614	Quest	R, F	8	1948	D	A	D	A	D	A	D	A
4	R	R-mGe006	Conversation	387390	387870	480	Bh-sym	Beat	S R		0,23449	R-vE017	no	385022	388636	3614	Quest	R, F	8	2368	D	A	D	A	D	A	D	A
4	R	R-mGe007	Conversation	388950	389620	670	Rt	Depictive	P S		0,53472	R-vE018	yes	388789	390625	1836	Comma	R	5	161	D	A	D	A	D	A	S	A
4	R	R-mGe008	Conversation	389620	391850	2230	Rt	Depictive	P S H R	Repeat	0,49434	R-vE018	yes	388789	390625	1836	Comma	R	5	831	D	D	D	D	D	D	D	D
4	R	R-mGe009	Conversation	393670	393970	300	Bh-sym	Other, Pragmatic	P-S		0,21194	R-vE020	no	393371	393741	370	Exclam	FL	1	299	D	D	D	D	D	D	D	D
4	R	R-mGe010	Conversation	393970	394410	440	Rt	Pointing, Pragmatic	P S	Lt R Overlap	0,37447	R-vE021	no	393951	395861	1910	Quest, Dots-f	R, Rl	8	19	D	A	S	A	S	A	S	A
4	R	R-mGe011	Conversation	394410	394860	450	Rt	Pointing, Pragmatic	P S		0,38136	R-vE021	no	393951	395861	1910	Quest, Dots-f	R, Rl	8	459	D	A	D	A	D	A	D	A
4	R	R-mGe012	Conversation	394860	397180	2320	Rt	Pointing, Pragmatic	P S R	Long R	0,47329	R-vE021	no	393951	395861	1910	Quest, Dots-f	R, Rl	8	909	D	D	D	D	D	D	D	D
4	R	R-mGe013	Conversation	424380	425980	1600	Lt	Pointing, Pragmatic	P S		0,45772	R-vE027	no	424366	424859	493	Period	fRFL	1	14	D	D	S	D	S	D	S	D
4	R	R-mGe014	Conversation	425980	426280	300	Lt	Other, Pragmatic	S		0,25624	R-vE029	no	426044	427586	1542	Semi-St, Dots-nf	RL	5	-64	A	A	A	A	S	A	S	A
4	R	R-mGe015	Conversation	426280	426660	380	Lt	Other, Pragmatic	S		0,39542	R-vE029	no	426044	427586	1542	Semi-St, Dots-nf	RL	5	236	D	A	D	A	D	A	D	A
4	R	R-mGe016	Conversation	426660	427070	410	Lt	Depictive	P S		0,42008	R-vE029	no	426044	427586	1542	Semi-St, Dots-nf	RL	5	616	D	A	D	A	D	A	D	A
4	R	R-mGe017	Conversation	427070	428240	1170	Lt	Depictive	P S	Multi-S	0,44	R-vE030	no	427586	427916	330	Quest	FR	1	-516	A	D	A	D	A	D	A	D
4	R	R-mGe018	Conversation	428240	429070	830	Lt	Other, Pragmatic	S R		0,83916	R-vE031	no	428410	429010	600	Semi-St, Dots-f	RL	1	-170	A	D	A	D	A	S	S	S
4	R	R-mGe019	Conversation	436510	438810	2300	Lt	Depictive	P S R		0,67014	R-vE034	yes	436915	438074	1159	Quest	R	4	-405	A	D	A	D	A	D	A	D
4	R	R-mGe020	Conversation	454360	455160	800	Rt	Depictive	P S		0,80868	R-vE041	no	454545	455266	721	Comma	F	3	-185	A	A	A	A	A	A	S	S
4	R	R-mGe021	Conversation	455160	455870	710	Rt	Depictive	P S	Rt P Overlap	0,41144	R-vE042	yes	455266	457492	2226	Comma	R	8	-106	A	A	A	A	A	A	S	A
4	R	R-mGe022	Conversation	455870	456470	600	Bh-dif	Depictive	P S		0,42463	R-vE042	yes	455266	457492	2226	Comma	R	8	604	D	A	D	A	D	A	D	A
4	R	R-mGe023	Conversation	456470	457230	760	Bh-dif	Depictive	P S R	Repeat	0,50904	R-vE042	yes	455266	457492	2226	Comma	R	8	1204	D	A	D	A	D	A	D	A
